Instance,Terminal,Layer,X location,Y location,Voltage
_342_,VPWR,li1,129.4900,201.2800,1.799999
_341_,VPWR,li1,134.0900,195.8400,1.799999
_340_,VPWR,li1,136.3900,184.9600,1.800000
_339_,VPWR,li1,134.0900,190.4000,1.799999
_338_,VPWR,li1,142.3700,190.4000,1.799999
_337_,VPWR,li1,146.0500,201.2800,1.799999
_336_,VPWR,li1,140.5300,195.8400,1.799999
_335_,VPWR,li1,146.5100,190.4000,1.799999
_334_,VPWR,li1,159.8500,184.9600,1.799999
_333_,VPWR,li1,149.2700,190.4000,1.799999
_332_,VPWR,li1,155.2500,190.4000,1.799999
_331_,VPWR,li1,153.8700,195.8400,1.799999
_330_,VPWR,li1,146.9700,201.2800,1.799999
_329_,VPWR,li1,156.1700,195.8400,1.799999
_328_,VPWR,li1,162.6100,201.2800,1.799999
_327_,VPWR,li1,158.4700,206.7200,1.799998
_326_,VPWR,li1,163.9900,195.8400,1.799999
_325_,VPWR,li1,185.6100,195.8400,1.799999
_324_,VPWR,li1,176.8700,206.7200,1.799999
_323_,VPWR,li1,180.0900,195.8400,1.799999
_322_,VPWR,li1,190.2100,195.8400,1.799999
_321_,VPWR,li1,186.0700,195.8400,1.799999
_320_,VPWR,li1,198.4900,184.9600,1.800000
_319_,VPWR,li1,198.4900,201.2800,1.799999
_318_,VPWR,li1,86.2500,206.7200,1.799999
_317_,VPWR,li1,77.9700,201.2800,1.799999
_316_,VPWR,li1,212.2900,206.7200,1.799999
_315_,VPWR,li1,203.0900,212.1600,1.799999
_314_,VPWR,li1,203.5500,201.2800,1.799999
_313_,VPWR,li1,214.5900,206.7200,1.799999
_312_,VPWR,li1,211.3700,190.4000,1.799999
_311_,VPWR,li1,211.3700,195.8400,1.799999
_310_,VPWR,li1,224.2500,190.4000,1.799999
_309_,VPWR,li1,219.6500,195.8400,1.799999
_308_,VPWR,li1,219.1900,190.4000,1.799999
_307_,VPWR,li1,233.4500,206.7200,1.799999
_306_,VPWR,li1,237.1300,195.8400,1.800000
_305_,VPWR,li1,227.4700,195.8400,1.800000
_304_,VPWR,li1,237.1300,206.7200,1.799999
_303_,VPWR,li1,241.2700,206.7200,1.799999
_302_,VPWR,li1,237.5900,206.7200,1.799999
_301_,VPWR,li1,237.1300,217.6000,1.800000
_300_,VPWR,li1,232.5300,223.0400,1.800000
_299_,VPWR,li1,237.1300,212.1600,1.800000
_298_,VPWR,li1,243.1100,212.1600,1.800000
_297_,VPWR,li1,247.2500,212.1600,1.800000
_296_,VPWR,li1,245.4100,206.7200,1.800000
_295_,VPWR,li1,245.4100,195.8400,1.800000
_294_,VPWR,li1,257.3700,195.8400,1.800000
_293_,VPWR,li1,253.2300,195.8400,1.800000
_292_,VPWR,li1,250.4700,206.7200,1.800000
_291_,VPWR,li1,245.4100,201.2800,1.800000
_290_,VPWR,li1,254.1500,195.8400,1.800000
_289_,VPWR,li1,269.7900,212.1600,1.800000
_288_,VPWR,li1,106.4900,201.2800,1.799999
_287_,VPWR,li1,91.7700,195.8400,1.799999
_286_,VPWR,li1,276.2300,195.8400,1.800000
_285_,VPWR,li1,265.6500,212.1600,1.800000
_284_,VPWR,li1,267.0300,206.7200,1.800000
_283_,VPWR,li1,278.5300,206.7200,1.800000
_282_,VPWR,li1,282.6700,206.7200,1.800000
_281_,VPWR,li1,279.9100,201.2800,1.800000
_280_,VPWR,li1,270.2500,190.4000,1.800000
_279_,VPWR,li1,272.0900,195.8400,1.800000
_278_,VPWR,li1,275.7700,195.8400,1.800000
_277_,VPWR,li1,288.6500,184.9600,1.800000
_276_,VPWR,li1,280.8300,195.8400,1.800000
_275_,VPWR,li1,277.1500,190.4000,1.800000
_274_,VPWR,li1,292.7900,184.9600,1.800000
_273_,VPWR,li1,301.5300,184.9600,1.800000
_272_,VPWR,li1,296.9300,184.9600,1.800000
_271_,VPWR,li1,288.1900,201.2800,1.800000
_270_,VPWR,li1,292.3300,201.2800,1.800000
_269_,VPWR,li1,296.4700,195.8400,1.800000
_268_,VPWR,li1,56.8100,195.8400,1.799999
_267_,VPWR,li1,53.5900,201.2800,1.800000
_266_,VPWR,li1,60.4900,190.4000,1.799999
_265_,VPWR,li1,45.7700,190.4000,1.799999
_264_,VPWR,li1,46.2300,195.8400,1.799999
_263_,VPWR,li1,54.0500,190.4000,1.799999
_262_,VPWR,li1,40.7100,190.4000,1.799999
_261_,VPWR,li1,36.5700,190.4000,1.799999
_260_,VPWR,li1,49.9100,190.4000,1.799999
_259_,VPWR,li1,49.4500,201.2800,1.800000
_258_,VPWR,li1,103.7300,206.7200,1.799999
_257_,VPWR,li1,108.3300,201.2800,1.799999
_256_,VPWR,li1,52.2100,206.7200,1.799999
_255_,VPWR,li1,53.1300,212.1600,1.800000
_254_,VPWR,li1,56.8100,201.2800,1.799999
_253_,VPWR,li1,69.6900,206.7200,1.799999
_252_,VPWR,li1,288.6500,206.7200,1.800000
_251_,VPWR,li1,136.3900,212.1600,1.799999
_250_,VPWR,li1,137.3100,217.6000,1.799999
